Timestamp (ms),Node Power (W),Socket 0 CPU Power (W),Socket 0 GPU Power (W),Socket 0 Mem Power (W),Socket 1 CPU Power (W),Socket 1 GPU Power (W),Socket 1 Mem Power (W)
1696448588712, 520.000000, 110.000000, 111.000000, 20.000000,114.000000, 113.000000, 21.000000
1696448588768, 546.000000, 141.000000, 112.000000, 22.000000,149.000000, 114.000000, 22.000000
1696448588814, 619.000000, 150.000000, 111.000000, 21.000000,160.000000, 115.000000, 21.000000
1696448588866, 615.000000, 149.000000, 111.000000, 21.000000,157.000000, 114.000000, 21.000000
1696448588914, 612.000000, 154.000000, 112.000000, 21.000000,163.000000, 115.000000, 21.000000
1696448588963, 607.000000, 152.000000, 117.000000, 21.000000,131.000000, 114.000000, 21.000000
1696448589013, 622.000000, 154.000000, 116.000000, 21.000000,159.000000, 119.000000, 21.000000
1696448589064, 624.000000, 152.000000, 117.000000, 21.000000,160.000000, 118.000000, 21.000000
1696448589113, 627.000000, 154.000000, 118.000000, 21.000000,163.000000, 119.000000, 21.000000
1696448589163, 627.000000, 155.000000, 122.000000, 21.000000,157.000000, 120.000000, 22.000000
1696448589214, 622.000000, 154.000000, 122.000000, 21.000000,159.000000, 119.000000, 21.000000
1696448589264, 633.000000, 149.000000, 121.000000, 21.000000,157.000000, 119.000000, 21.000000
1696448589313, 631.000000, 153.000000, 122.000000, 21.000000,164.000000, 119.000000, 21.000000
1696448589363, 627.000000, 152.000000, 122.000000, 21.000000,157.000000, 119.000000, 21.000000
1696448589413, 580.000000, 120.000000, 121.000000, 21.000000,126.000000, 118.000000, 21.000000
1696448589464, 624.000000, 152.000000, 121.000000, 22.000000,163.000000, 118.000000, 21.000000
1696448589513, 631.000000, 150.000000, 122.000000, 21.000000,157.000000, 119.000000, 21.000000
1696448589563, 636.000000, 157.000000, 122.000000, 21.000000,158.000000, 119.000000, 21.000000
1696448589614, 638.000000, 157.000000, 121.000000, 21.000000,161.000000, 119.000000, 21.000000
